,lga,hhid,item_desc,sector_name,state_name,expenditure,income,credit
97384,2603,260119,ELECTRICITY,URBAN,Niger,1500.0,,
97386,2603,260119,FIREWOOD,URBAN,Niger,2000.0,,
97388,2603,260119,PETROL,URBAN,Niger,3500.0,,
97410,2603,260120,KEROSENE,URBAN,Niger,500.0,,
97414,2603,260120,ELECTRICITY,URBAN,Niger,800.0,,
97416,2603,260120,FIREWOOD,URBAN,Niger,1500.0,,
97508,2613,260123,PETROL,RURAL,Niger,3000.0,,
97590,2613,260126,KEROSENE,RURAL,Niger,100.0,,
97598,2613,260126,PETROL,RURAL,Niger,500.0,,
97620,2613,260127,KEROSENE,RURAL,Niger,200.0,,
97628,2613,260127,PETROL,RURAL,Niger,500.0,,
97650,2613,260128,KEROSENE,RURAL,Niger,70.0,,
97774,2608,260132,ELECTRICITY,RURAL,Niger,500.0,,
97800,2608,260133,KEROSENE,RURAL,Niger,200.0,,
97806,2608,260133,FIREWOOD,RURAL,Niger,400.0,,
97808,2608,260133,PETROL,RURAL,Niger,1500.0,,
97830,2608,260134,KEROSENE,RURAL,Niger,100.0,,
97838,2608,260134,PETROL,RURAL,Niger,500.0,,
97860,2608,260135,KEROSENE,RURAL,Niger,100.0,,
97954,2608,260138,ELECTRICITY,RURAL,Niger,600.0,,
97984,2608,260139,ELECTRICITY,RURAL,Niger,1000.0,,
97988,2608,260139,PETROL,RURAL,Niger,10000.0,,
98014,2608,260140,ELECTRICITY,RURAL,Niger,1000.0,,
98040,2601,260141,KEROSENE,RURAL,Niger,200.0,,
98070,2601,260142,KEROSENE,RURAL,Niger,200.0,,
98078,2601,260142,PETROL,RURAL,Niger,400.0,,
98100,2601,260143,KEROSENE,RURAL,Niger,120.0,,
98130,2601,260144,KEROSENE,RURAL,Niger,400.0,,
98138,2601,260144,PETROL,RURAL,Niger,1000.0,,
98139,2601,260144,DIESEL,RURAL,Niger,200.0,,
98164,2601,260145,ELECTRICITY,RURAL,Niger,1000.0,,
98194,2601,260146,ELECTRICITY,RURAL,Niger,1000.0,,
98198,2601,260146,PETROL,RURAL,Niger,6000.0,,
98220,2601,260147,KEROSENE,RURAL,Niger,300.0,,
98250,2601,260148,KEROSENE,RURAL,Niger,150.0,,
98284,2601,260149,ELECTRICITY,RURAL,Niger,1000.0,,
98310,2601,260150,KEROSENE,RURAL,Niger,350.0,,
98340,2613,260151,KEROSENE,RURAL,Niger,100.0,,
98348,2613,260151,PETROL,RURAL,Niger,400.0,,
98370,2613,260152,KEROSENE,RURAL,Niger,500.0,,
98404,2613,260153,ELECTRICITY,RURAL,Niger,1000.0,,
98408,2613,260153,PETROL,RURAL,Niger,15000.0,,
98434,2613,260154,ELECTRICITY,RURAL,Niger,1000.0,,
98464,2613,260155,ELECTRICITY,RURAL,Niger,1000.0,,
98468,2613,260155,PETROL,RURAL,Niger,6000.0,,
98490,2613,260156,KEROSENE,RURAL,Niger,140.0,,
98496,2613,260156,FIREWOOD,RURAL,Niger,400.0,,
98550,2613,260158,KEROSENE,RURAL,Niger,100.0,,
98556,2613,260158,FIREWOOD,RURAL,Niger,600.0,,
98558,2613,260158,PETROL,RURAL,Niger,1000.0,,
98587,2613,260159,CHARCOAL,RURAL,Niger,600.0,,
98588,2613,260159,PETROL,RURAL,Niger,5000.0,,
98610,2613,260160,KEROSENE,RURAL,Niger,375.0,,
98700,2616,260163,KEROSENE,RURAL,Niger,500.0,,
98760,2616,260165,KEROSENE,RURAL,Niger,600.0,,
98767,2616,260165,CHARCOAL,RURAL,Niger,800.0,,
98790,2616,260166,KEROSENE,RURAL,Niger,140.0,,
98850,2616,260168,KEROSENE,RURAL,Niger,120.0,,
98858,2616,260168,PETROL,RURAL,Niger,300.0,,
98880,2616,260169,KEROSENE,RURAL,Niger,150.0,,
98940,2625,260171,KEROSENE,RURAL,Niger,60.0,,
98970,2625,260172,KEROSENE,RURAL,Niger,100.0,,
98976,2625,260172,FIREWOOD,RURAL,Niger,300.0,,
99000,2625,260173,KEROSENE,RURAL,Niger,140.0,,
99006,2625,260173,FIREWOOD,RURAL,Niger,500.0,,
99068,2625,260175,PETROL,RURAL,Niger,2500.0,,
99218,2625,260180,PETROL,RURAL,Niger,5000.0,,
99240,2701,270001,KEROSENE,URBAN,Ogun,550.0,,
99244,2701,270001,ELECTRICITY,URBAN,Ogun,500.0,,
99245,2701,270001,CANDLES,URBAN,Ogun,100.0,,
99248,2701,270001,PETROL,URBAN,Ogun,5000.0,,
99270,2701,270002,KEROSENE,URBAN,Ogun,1200.0,,
99274,2701,270002,ELECTRICITY,URBAN,Ogun,600.0,,
99278,2701,270002,PETROL,URBAN,Ogun,1500.0,,
99300,2701,270003,KEROSENE,URBAN,Ogun,1400.0,,
99304,2701,270003,ELECTRICITY,URBAN,Ogun,1500.0,,
99308,2701,270003,PETROL,URBAN,Ogun,2500.0,,
99330,2701,270004,KEROSENE,URBAN,Ogun,500.0,,
99334,2701,270004,ELECTRICITY,URBAN,Ogun,500.0,,
99360,2701,270005,KEROSENE,URBAN,Ogun,600.0,,
99390,2701,270006,KEROSENE,URBAN,Ogun,2100.0,,
99394,2701,270006,ELECTRICITY,URBAN,Ogun,1000.0,,
99397,2701,270006,CHARCOAL,URBAN,Ogun,3000.0,,
99420,2701,270007,KEROSENE,URBAN,Ogun,600.0,,
99424,2701,270007,ELECTRICITY,URBAN,Ogun,1000.0,,
99428,2701,270007,PETROL,URBAN,Ogun,2000.0,,
99450,2701,270008,KEROSENE,URBAN,Ogun,600.0,,
99458,2701,270008,PETROL,URBAN,Ogun,2500.0,,
99480,2701,270009,KEROSENE,URBAN,Ogun,1200.0,,
99484,2701,270009,ELECTRICITY,URBAN,Ogun,1500.0,,
99488,2701,270009,PETROL,URBAN,Ogun,1000.0,,
99510,2701,270010,KEROSENE,URBAN,Ogun,200.0,,
99515,2701,270010,CANDLES,URBAN,Ogun,60.0,,
99540,2704,270011,KEROSENE,RURAL,Ogun,600.0,,
99546,2704,270011,FIREWOOD,RURAL,Ogun,1000.0,,
99570,2704,270012,KEROSENE,RURAL,Ogun,480.0,,
99574,2704,270012,ELECTRICITY,RURAL,Ogun,2000.0,,
99600,2704,270015,KEROSENE,RURAL,Ogun,60.0,,
99630,2408,270016,KEROSENE,URBAN,Lagos,700.0,,
99668,2704,270017,PETROL,RURAL,Ogun,1000.0,,
99694,2704,270019,ELECTRICITY,RURAL,Ogun,900.0,,
99696,2704,270019,FIREWOOD,RURAL,Ogun,300.0,,
99720,2704,270020,KEROSENE,RURAL,Ogun,600.0,,
99724,2704,270020,ELECTRICITY,RURAL,Ogun,500.0,,
99750,2715,270021,KEROSENE,RURAL,Ogun,200.0,,
99780,2715,270023,KEROSENE,RURAL,Ogun,200.0,,
99788,2715,270023,PETROL,RURAL,Ogun,2000.0,,
99810,2715,270024,KEROSENE,RURAL,Ogun,600.0,,
99840,2715,270025,KEROSENE,RURAL,Ogun,360.0,,
99870,2715,270027,KEROSENE,RURAL,Ogun,600.0,,
99900,2715,270028,KEROSENE,RURAL,Ogun,350.0,,
99930,2715,270029,KEROSENE,URBAN,Ogun,550.0,,
99934,2715,270029,ELECTRICITY,URBAN,Ogun,1000.0,,
99960,2715,270030,KEROSENE,RURAL,Ogun,400.0,,
99990,2709,270031,KEROSENE,URBAN,Ogun,800.0,,
99994,2709,270031,ELECTRICITY,URBAN,Ogun,1200.0,,
99998,2709,270031,PETROL,URBAN,Ogun,6000.0,,
100020,2709,270033,KEROSENE,URBAN,Ogun,800.0,,
100024,2709,270033,ELECTRICITY,URBAN,Ogun,500.0,,
100050,2709,270034,KEROSENE,URBAN,Ogun,1440.0,,
100054,2709,270034,ELECTRICITY,URBAN,Ogun,2800.0,,
100080,2709,270035,KEROSENE,URBAN,Ogun,180.0,,
100084,2709,270035,ELECTRICITY,URBAN,Ogun,500.0,,
100086,2709,270035,FIREWOOD,URBAN,Ogun,300.0,,
100110,2404,270036,KEROSENE,URBAN,Lagos,1800.0,,
100114,2404,270036,ELECTRICITY,URBAN,Lagos,1800.0,,
100140,2709,270037,KEROSENE,URBAN,Ogun,200.0,,
100144,2709,270037,ELECTRICITY,URBAN,Ogun,400.0,,
100170,2709,270038,KEROSENE,URBAN,Ogun,200.0,,
100174,2709,270038,ELECTRICITY,URBAN,Ogun,700.0,,
100200,2709,270039,KEROSENE,URBAN,Ogun,1200.0,,
100204,2709,270039,ELECTRICITY,URBAN,Ogun,1000.0,,
100208,2709,270039,PETROL,URBAN,Ogun,2000.0,,
100234,2712,270041,ELECTRICITY,RURAL,Ogun,3000.0,,
100239,2712,270041,DIESEL,RURAL,Ogun,3000.0,,
100260,2712,270042,KEROSENE,RURAL,Ogun,600.0,,
100264,2712,270042,ELECTRICITY,RURAL,Ogun,500.0,,
100268,2712,270042,PETROL,RURAL,Ogun,300.0,,
100290,2712,270044,KEROSENE,RURAL,Ogun,600.0,,
100294,2712,270044,ELECTRICITY,RURAL,Ogun,2500.0,,
100320,2712,270045,KEROSENE,RURAL,Ogun,600.0,,
100324,2712,270045,ELECTRICITY,RURAL,Ogun,500.0,,
100326,2712,270045,FIREWOOD,RURAL,Ogun,600.0,,
100350,2714,270046,KEROSENE,URBAN,Ogun,300.0,,
100380,2712,270047,KEROSENE,RURAL,Ogun,600.0,,
100384,2712,270047,ELECTRICITY,RURAL,Ogun,1500.0,,
100410,2712,270049,KEROSENE,RURAL,Ogun,180.0,,
100414,2712,270049,ELECTRICITY,RURAL,Ogun,1000.0,,
100418,2712,270049,PETROL,RURAL,Ogun,300.0,,
100440,2712,270050,KEROSENE,RURAL,Ogun,400.0,,
100444,2712,270050,ELECTRICITY,RURAL,Ogun,500.0,,
100470,2711,270051,KEROSENE,URBAN,Ogun,2400.0,,
100474,2711,270051,ELECTRICITY,URBAN,Ogun,1200.0,,
100500,2711,270052,KEROSENE,URBAN,Ogun,500.0,,
100504,2711,270052,ELECTRICITY,URBAN,Ogun,300.0,,
100530,2711,270053,KEROSENE,URBAN,Ogun,1200.0,,
100534,2711,270053,ELECTRICITY,URBAN,Ogun,2100.0,,
100538,2711,270053,PETROL,URBAN,Ogun,4000.0,,
100560,2711,270054,KEROSENE,URBAN,Ogun,700.0,,
100564,2711,270054,ELECTRICITY,URBAN,Ogun,1600.0,,
100590,2711,270055,KEROSENE,URBAN,Ogun,1200.0,,
100594,2711,270055,ELECTRICITY,URBAN,Ogun,1000.0,,
100620,2711,270056,KEROSENE,URBAN,Ogun,1600.0,,
100624,2711,270056,ELECTRICITY,URBAN,Ogun,900.0,,
100650,2711,270057,KEROSENE,URBAN,Ogun,600.0,,
100654,2711,270057,ELECTRICITY,URBAN,Ogun,1000.0,,
100658,2711,270057,PETROL,URBAN,Ogun,5000.0,,
100680,2711,270058,KEROSENE,URBAN,Ogun,600.0,,
100710,2711,270059,KEROSENE,URBAN,Ogun,600.0,,
100714,2711,270059,ELECTRICITY,URBAN,Ogun,300.0,,
100716,2711,270059,FIREWOOD,URBAN,Ogun,800.0,,
100740,2703,270061,KEROSENE,URBAN,Ogun,12000.0,,
100744,2703,270061,ELECTRICITY,URBAN,Ogun,2000.0,,
100747,2703,270061,CHARCOAL,URBAN,Ogun,200.0,,
100748,2703,270061,PETROL,URBAN,Ogun,3500.0,,
100770,1015,270062,KEROSENE,URBAN,Delta,1000.0,,
100774,1015,270062,ELECTRICITY,URBAN,Delta,2500.0,,
100778,1015,270062,PETROL,URBAN,Delta,2800.0,,
100800,2703,270063,KEROSENE,URBAN,Ogun,1800.0,,
100804,2703,270063,ELECTRICITY,URBAN,Ogun,1000.0,,
100830,2703,270064,KEROSENE,RURAL,Ogun,1200.0,,
100835,2703,270064,CANDLES,RURAL,Ogun,120.0,,
100838,2703,270064,PETROL,RURAL,Ogun,1000.0,,
100860,2703,270065,KEROSENE,URBAN,Ogun,720.0,,
100864,2703,270065,ELECTRICITY,URBAN,Ogun,2000.0,,
100868,2703,270065,PETROL,URBAN,Ogun,1500.0,,
100890,2703,270066,KEROSENE,URBAN,Ogun,600.0,,
100894,2703,270066,ELECTRICITY,URBAN,Ogun,500.0,,
100920,2703,270067,KEROSENE,URBAN,Ogun,1200.0,,
100924,2703,270067,ELECTRICITY,URBAN,Ogun,1000.0,,
100950,2703,270068,KEROSENE,URBAN,Ogun,700.0,,
100954,2703,270068,ELECTRICITY,URBAN,Ogun,500.0,,
100980,2703,270069,KEROSENE,URBAN,Ogun,1200.0,,
100984,2703,270069,ELECTRICITY,URBAN,Ogun,1500.0,,
100988,2703,270069,PETROL,URBAN,Ogun,4000.0,,
101010,2703,270070,KEROSENE,URBAN,Ogun,960.0,,
101014,2703,270070,ELECTRICITY,URBAN,Ogun,500.0,,
101018,2703,270070,PETROL,URBAN,Ogun,2400.0,,
101040,2707,270071,KEROSENE,URBAN,Ogun,700.0,,
101044,2707,270071,ELECTRICITY,URBAN,Ogun,1200.0,,
101048,2707,270071,PETROL,URBAN,Ogun,1200.0,,
101070,2707,270072,KEROSENE,URBAN,Ogun,1200.0,,
101100,2707,270074,KEROSENE,URBAN,Ogun,800.0,,
101104,2707,270074,ELECTRICITY,URBAN,Ogun,1200.0,,
101108,2707,270074,PETROL,URBAN,Ogun,1300.0,,
101130,2707,270075,KEROSENE,URBAN,Ogun,200.0,,
101134,2707,270075,ELECTRICITY,URBAN,Ogun,500.0,,
101160,2707,270076,KEROSENE,URBAN,Ogun,1500.0,,
101164,2707,270076,ELECTRICITY,URBAN,Ogun,2000.0,,
101168,2707,270076,PETROL,URBAN,Ogun,10000.0,,
101190,2707,270077,KEROSENE,URBAN,Ogun,1200.0,,
101194,2707,270077,ELECTRICITY,URBAN,Ogun,3500.0,,
101220,2707,270078,KEROSENE,URBAN,Ogun,1500.0,,
101228,2707,270078,PETROL,URBAN,Ogun,1200.0,,
101250,2707,270079,KEROSENE,URBAN,Ogun,600.0,,
101254,2707,270079,ELECTRICITY,URBAN,Ogun,2000.0,,
101280,2707,270080,KEROSENE,URBAN,Ogun,1500.0,,
101284,2707,270080,ELECTRICITY,URBAN,Ogun,2500.0,,
101310,2719,270081,KEROSENE,RURAL,Ogun,400.0,,
101340,2719,270082,KEROSENE,RURAL,Ogun,400.0,,
101344,2719,270082,ELECTRICITY,RURAL,Ogun,2000.0,,
101370,2719,270083,KEROSENE,RURAL,Ogun,550.0,,
101374,2719,270083,ELECTRICITY,RURAL,Ogun,1000.0,,
101400,2719,270084,KEROSENE,RURAL,Ogun,400.0,,
101430,2719,270085,KEROSENE,RURAL,Ogun,200.0,,
101460,2719,270086,KEROSENE,RURAL,Ogun,600.0,,
101490,2719,270087,KEROSENE,RURAL,Ogun,200.0,,
101494,2719,270087,ELECTRICITY,RURAL,Ogun,500.0,,
101520,2719,270088,KEROSENE,RURAL,Ogun,1200.0,,
101524,2719,270088,ELECTRICITY,RURAL,Ogun,1000.0,,
101550,2719,270089,KEROSENE,RURAL,Ogun,200.0,,
101580,2719,270090,KEROSENE,RURAL,Ogun,300.0,,
101610,2703,270091,KEROSENE,URBAN,Ogun,950.0,,
101614,2703,270091,ELECTRICITY,URBAN,Ogun,2000.0,,
101640,2703,270092,KEROSENE,URBAN,Ogun,1000.0,,
101644,2703,270092,ELECTRICITY,URBAN,Ogun,1000.0,,
101647,2703,270092,CHARCOAL,URBAN,Ogun,300.0,,
101670,2703,270093,KEROSENE,URBAN,Ogun,1200.0,,
101674,2703,270093,ELECTRICITY,URBAN,Ogun,2800.0,,
101700,2703,270094,KEROSENE,URBAN,Ogun,600.0,,
101704,2703,270094,ELECTRICITY,URBAN,Ogun,5000.0,,
101730,2703,270095,KEROSENE,URBAN,Ogun,1800.0,,
101734,2703,270095,ELECTRICITY,URBAN,Ogun,750.0,,
101738,2703,270095,PETROL,URBAN,Ogun,1500.0,,
101760,2703,270096,KEROSENE,URBAN,Ogun,600.0,,
101769,2703,270096,DIESEL,URBAN,Ogun,6000.0,,
101790,2703,270097,KEROSENE,URBAN,Ogun,1200.0,,
101794,2703,270097,ELECTRICITY,URBAN,Ogun,500.0,,
101798,2703,270097,PETROL,URBAN,Ogun,3000.0,,
101820,2703,270098,KEROSENE,URBAN,Ogun,600.0,,
101824,2703,270098,ELECTRICITY,URBAN,Ogun,1000.0,,
101850,1014,270099,KEROSENE,URBAN,Delta,900.0,,
101880,2703,270100,KEROSENE,URBAN,Ogun,600.0,,
101884,2703,270100,ELECTRICITY,URBAN,Ogun,2500.0,,
101910,2707,270101,KEROSENE,URBAN,Ogun,600.0,,
101914,2707,270101,ELECTRICITY,URBAN,Ogun,3000.0,,
101918,2707,270101,PETROL,URBAN,Ogun,1400.0,,
101940,2707,270102,KEROSENE,URBAN,Ogun,1800.0,,
101944,2707,270102,ELECTRICITY,URBAN,Ogun,1500.0,,
101970,2707,270105,KEROSENE,URBAN,Ogun,600.0,,
101974,2707,270105,ELECTRICITY,URBAN,Ogun,1000.0,,
102000,2707,270106,KEROSENE,URBAN,Ogun,1200.0,,
102008,2707,270106,PETROL,URBAN,Ogun,1000.0,,
102030,2702,270107,KEROSENE,URBAN,Ogun,800.0,,
102035,2702,270107,CANDLES,URBAN,Ogun,70.0,,
102038,2702,270107,PETROL,URBAN,Ogun,15000.0,,
102060,2707,270108,KEROSENE,URBAN,Ogun,2500.0,,
102064,2707,270108,ELECTRICITY,URBAN,Ogun,2000.0,,
102090,2707,270109,KEROSENE,URBAN,Ogun,1200.0,,
102094,2707,270109,ELECTRICITY,URBAN,Ogun,2600.0,,
102128,2410,270110,PETROL,URBAN,Lagos,4000.0,,
102150,2806,280001,KEROSENE,URBAN,Ondo,600.0,,
102180,2806,280002,KEROSENE,URBAN,Ondo,120.0,,
102184,2806,280002,ELECTRICITY,URBAN,Ondo,500.0,,
102210,2806,280003,KEROSENE,URBAN,Ondo,1200.0,,
102218,2806,280003,PETROL,URBAN,Ondo,1500.0,,
102240,2806,280004,KEROSENE,URBAN,Ondo,600.0,,
102300,2806,280006,KEROSENE,URBAN,Ondo,900.0,,
102330,2806,280007,KEROSENE,URBAN,Ondo,320.0,,
102334,2806,280007,ELECTRICITY,URBAN,Ondo,1500.0,,
102338,2806,280007,PETROL,URBAN,Ondo,1200.0,,
102360,2806,280011,KEROSENE,URBAN,Ondo,1200.0,,
102390,2806,280012,KEROSENE,URBAN,Ondo,650.0,,
102394,2806,280012,ELECTRICITY,URBAN,Ondo,1500.0,,
102398,2806,280012,PETROL,URBAN,Ondo,2000.0,,
102420,2806,280013,KEROSENE,URBAN,Ondo,3500.0,,
102426,2806,280013,FIREWOOD,URBAN,Ondo,1000.0,,
102450,2806,280014,KEROSENE,URBAN,Ondo,1750.0,,
102454,2806,280014,ELECTRICITY,URBAN,Ondo,200.0,,
102480,2806,280015,KEROSENE,URBAN,Ondo,600.0,,
102484,2806,280015,ELECTRICITY,URBAN,Ondo,1500.0,,
102488,2806,280015,PETROL,URBAN,Ondo,2000.0,,
102510,2806,280016,KEROSENE,URBAN,Ondo,1300.0,,
102514,2806,280016,ELECTRICITY,URBAN,Ondo,2000.0,,
102518,2806,280016,PETROL,URBAN,Ondo,5650.0,,
102540,2806,280017,KEROSENE,URBAN,Ondo,200.0,,
102541,2806,280017,PALM KERNEL OIL,URBAN,Ondo,1000.0,,
102544,2806,280017,ELECTRICITY,URBAN,Ondo,2000.0,,
102548,2806,280017,PETROL,URBAN,Ondo,6000.0,,
102578,2806,280018,PETROL,URBAN,Ondo,1000.0,,
102600,2806,280019,KEROSENE,URBAN,Ondo,600.0,,
102608,2806,280019,PETROL,URBAN,Ondo,1500.0,,
102630,2806,280020,KEROSENE,URBAN,Ondo,2300.0,,
102631,2806,280020,PALM KERNEL OIL,URBAN,Ondo,400.0,,
102634,2806,280020,ELECTRICITY,URBAN,Ondo,4500.0,,
102638,2806,280020,PETROL,URBAN,Ondo,3200.0,,
102667,2816,280021,CHARCOAL,URBAN,Ondo,600.0,,
102690,2816,280022,KEROSENE,URBAN,Ondo,350.0,,
102698,2816,280022,PETROL,URBAN,Ondo,600.0,,
102720,2816,280023,KEROSENE,URBAN,Ondo,120.0,,
102728,2816,280023,PETROL,URBAN,Ondo,1000.0,,
102750,2816,280024,KEROSENE,URBAN,Ondo,1200.0,,
102756,2816,280024,FIREWOOD,URBAN,Ondo,200.0,,
102780,2816,280025,KEROSENE,URBAN,Ondo,750.0,,
102810,2816,280026,KEROSENE,URBAN,Ondo,300.0,,
102840,2816,280027,KEROSENE,URBAN,Ondo,600.0,,
102848,2816,280027,PETROL,URBAN,Ondo,5000.0,,
102870,2816,280028,KEROSENE,URBAN,Ondo,150.0,,
102878,2816,280028,PETROL,URBAN,Ondo,3000.0,,
102930,2309,280030,KEROSENE,URBAN,Kwara,600.0,,
102934,2309,280030,ELECTRICITY,URBAN,Kwara,1500.0,,
102937,2309,280030,CHARCOAL,URBAN,Kwara,1100.0,,
102960,2703,280031,KEROSENE,URBAN,Ogun,900.0,,
102968,2703,280031,PETROL,URBAN,Ogun,5000.0,,
102998,2420,280033,PETROL,URBAN,Lagos,1500.0,,
103020,2606,280035,KEROSENE,URBAN,Niger,400.0,,
103050,2804,280036,KEROSENE,URBAN,Ondo,200.0,,
103080,2804,280037,KEROSENE,URBAN,Ondo,600.0,,
103081,2804,280037,PALM KERNEL OIL,URBAN,Ondo,1500.0,,
103088,2804,280037,PETROL,URBAN,Ondo,2500.0,,
103110,2804,280038,KEROSENE,URBAN,Ondo,500.0,,
103118,2804,280038,PETROL,URBAN,Ondo,5200.0,,
103170,2802,280042,KEROSENE,RURAL,Ondo,1200.0,,
103260,2802,280045,KEROSENE,RURAL,Ondo,500.0,,
103290,2802,280046,KEROSENE,RURAL,Ondo,500.0,,
103291,2802,280046,PALM KERNEL OIL,RURAL,Ondo,3500.0,,
103294,2802,280046,ELECTRICITY,RURAL,Ondo,2500.0,,
103298,2802,280046,PETROL,RURAL,Ondo,6000.0,,
103328,2802,280047,PETROL,RURAL,Ondo,1200.0,,
103329,2802,280047,DIESEL,RURAL,Ondo,1500.0,,
103350,2802,280048,KEROSENE,RURAL,Ondo,700.0,,
103354,2802,280048,ELECTRICITY,RURAL,Ondo,300.0,,
103358,2802,280048,PETROL,RURAL,Ondo,1200.0,,
103380,2802,280049,KEROSENE,RURAL,Ondo,260.0,,
103410,2802,280050,KEROSENE,RURAL,Ondo,600.0,,
103470,2811,280052,KEROSENE,URBAN,Ondo,1200.0,,
103474,2811,280052,ELECTRICITY,URBAN,Ondo,1500.0,,
103478,2811,280052,PETROL,URBAN,Ondo,200.0,,
103505,2811,280053,CANDLES,RURAL,Ondo,200.0,,
103530,2811,280054,KEROSENE,RURAL,Ondo,900.0,,
103560,2811,280055,KEROSENE,RURAL,Ondo,400.0,,
103561,2811,280055,PALM KERNEL OIL,RURAL,Ondo,600.0,,
103564,2811,280055,ELECTRICITY,RURAL,Ondo,4000.0,,
103568,2811,280055,PETROL,RURAL,Ondo,4000.0,,
103590,2811,280056,KEROSENE,RURAL,Ondo,900.0,,
103594,2811,280056,ELECTRICITY,RURAL,Ondo,500.0,,
103620,2811,280057,KEROSENE,RURAL,Ondo,800.0,,
103628,2811,280057,PETROL,RURAL,Ondo,2500.0,,
103680,2811,280059,KEROSENE,RURAL,Ondo,900.0,,
103688,2811,280059,PETROL,RURAL,Ondo,1500.0,,
103710,2811,280060,KEROSENE,RURAL,Ondo,300.0,,
103718,2811,280060,PETROL,RURAL,Ondo,500.0,,
103740,2815,280061,KEROSENE,RURAL,Ondo,600.0,,
103770,1413,280062,KEROSENE,RURAL,Enugu,300.0,,
103774,1413,280062,ELECTRICITY,RURAL,Enugu,700.0,,
103800,2815,280064,KEROSENE,RURAL,Ondo,400.0,,
103801,2815,280064,PALM KERNEL OIL,RURAL,Ondo,1200.0,,
103838,2815,280065,PETROL,RURAL,Ondo,800.0,,
103860,2815,280066,KEROSENE,RURAL,Ondo,750.0,,
103868,2815,280066,PETROL,RURAL,Ondo,2500.0,,
103894,2815,280067,ELECTRICITY,RURAL,Ondo,500.0,,
103920,2815,280068,KEROSENE,RURAL,Ondo,650.0,,
103950,1308,280070,KEROSENE,RURAL,Ekiti,400.0,,
103988,2816,280071,PETROL,RURAL,Ondo,2000.0,,
104040,2816,280073,KEROSENE,URBAN,Ondo,120.0,,
104044,2816,280073,ELECTRICITY,URBAN,Ondo,300.0,,
104070,2816,280074,KEROSENE,RURAL,Ondo,350.0,,
104100,2816,280075,KEROSENE,RURAL,Ondo,300.0,,
104108,2816,280075,PETROL,RURAL,Ondo,1500.0,,
104130,2816,280076,KEROSENE,RURAL,Ondo,240.0,,
104160,2313,280077,KEROSENE,URBAN,Kwara,400.0,,
104167,2313,280077,CHARCOAL,URBAN,Kwara,700.0,,
104190,2816,280078,KEROSENE,RURAL,Ondo,1200.0,,
104196,2816,280078,FIREWOOD,RURAL,Ondo,2500.0,,
104250,2814,280081,KEROSENE,URBAN,Ondo,800.0,,
104251,2814,280081,PALM KERNEL OIL,URBAN,Ondo,250.0,,
104280,2814,280082,KEROSENE,URBAN,Ondo,800.0,,
104311,2814,280083,PALM KERNEL OIL,URBAN,Ondo,1200.0,,
104340,2814,280084,KEROSENE,URBAN,Ondo,1200.0,,
104346,2814,280084,FIREWOOD,URBAN,Ondo,150.0,,
104370,2814,280085,KEROSENE,URBAN,Ondo,300.0,,
104400,2814,280086,KEROSENE,URBAN,Ondo,600.0,,
104408,2814,280086,PETROL,URBAN,Ondo,2000.0,,
104430,2814,280087,KEROSENE,URBAN,Ondo,1200.0,,
104436,2814,280087,FIREWOOD,URBAN,Ondo,250.0,,
104438,2814,280087,PETROL,URBAN,Ondo,3500.0,,
104468,2814,280088,PETROL,URBAN,Ondo,1500.0,,
104490,2814,280089,KEROSENE,URBAN,Ondo,720.0,,
104526,2814,280090,FIREWOOD,URBAN,Ondo,700.0,,
104528,2814,280090,PETROL,URBAN,Ondo,15000.0,,
104550,2810,280091,KEROSENE,RURAL,Ondo,1000.0,,
104580,2810,280092,KEROSENE,RURAL,Ondo,140.0,,
104640,2810,280094,KEROSENE,RURAL,Ondo,350.0,,
104646,2810,280094,FIREWOOD,RURAL,Ondo,3000.0,,
104670,2810,280095,KEROSENE,RURAL,Ondo,350.0,,
104700,2810,280096,KEROSENE,RURAL,Ondo,650.0,,
104708,2810,280096,PETROL,RURAL,Ondo,3000.0,,
104730,2810,280097,KEROSENE,RURAL,Ondo,800.0,,
104736,2810,280097,FIREWOOD,RURAL,Ondo,1800.0,,
104768,2810,280098,PETROL,RURAL,Ondo,1800.0,,
104790,2810,280099,KEROSENE,RURAL,Ondo,600.0,,
104796,2810,280099,FIREWOOD,RURAL,Ondo,2800.0,,
104850,2810,280101,KEROSENE,URBAN,Ondo,250.0,,
104856,2810,280101,FIREWOOD,URBAN,Ondo,500.0,,
104888,2810,280102,PETROL,URBAN,Ondo,4500.0,,
104910,2810,280103,KEROSENE,URBAN,Ondo,800.0,,
104915,2810,280103,CANDLES,URBAN,Ondo,3500.0,,
104918,2810,280103,PETROL,URBAN,Ondo,4000.0,,
104948,2810,280104,PETROL,URBAN,Ondo,20000.0,,
104949,2810,280104,DIESEL,URBAN,Ondo,15500.0,,
104970,2810,280105,KEROSENE,URBAN,Ondo,1000.0,,
104978,2810,280105,PETROL,URBAN,Ondo,10000.0,,
105008,2810,280106,PETROL,URBAN,Ondo,15000.0,,
105038,2810,280107,PETROL,URBAN,Ondo,12000.0,,
105060,2810,280108,KEROSENE,URBAN,Ondo,1000.0,,
105066,2810,280108,FIREWOOD,URBAN,Ondo,2500.0,,
105090,2810,280109,KEROSENE,URBAN,Ondo,750.0,,
105120,2810,280110,KEROSENE,URBAN,Ondo,450.0,,
105126,2810,280110,FIREWOOD,URBAN,Ondo,1000.0,,
